ordered_rank,solver_index,lambda
610,609,5827.879622782951
611,610,5839.683672648483
612,611,5842.071476030363
613,612,5851.30624347565
614,613,5858.91036779733
615,614,5883.019190947566
616,615,5886.429150790527
617,616,5896.634703270322
618,617,5907.964667353885
619,618,5917.69739645235
620,619,5919.697075769853
621,620,5931.180967801092
622,621,5937.536892989349
623,622,5942.748234660819
624,623,5964.814525098959
625,624,5966.914007180989
626,625,5971.16862124332
627,626,5987.425393621463
628,627,5995.51397850275
629,628,5999.262193340924
630,629,6009.016638817689
631,630,6016.335318258677
632,631,6018.003257758327
633,632,6030.089252794821
634,633,6030.888963043097
635,634,6035.934249938688
636,635,6038.709769352153
637,636,6061.004795424609
638,637,6066.418937998361
639,638,6066.519600874718
640,639,6070.451473074046
641,640,6072.620797450923
642,641,6076.629995741318
643,642,6088.612164505479
644,643,6091.84520137449
645,644,6100.934579439149
646,645,6105.867535653698
647,646,6111.813453145684
648,647,6115.323139657978
649,648,6117.597345507223
650,649,6119.084770982829
651,650,6120.662816495466
652,651,6130.270046973978
653,652,6133.416571549599
654,653,6140.8183784864
655,654,6149.203851755559
656,655,6158.291815728343
657,656,6170.225985855733
658,657,6181.762941770303
659,658,6185.438200043945
660,659,6196.997596598164
661,660,6200.590433338335
662,661,6202.908329736466
663,662,6211.121077977413
664,663,6222.177204151058
665,664,6224.627802179183
666,665,6227.535927327458
667,666,6231.129127694898
668,667,6240.882885619603
669,668,6248.27580288778
670,669,6248.361444594598
671,670,6253.323905754352
672,671,6270.25099327037
673,672,6275.640981712557
674,673,6284.268121849666
675,674,6285.37859760955
676,675,6287.490600179442
677,676,6308.048634184514
678,677,6312.029566950203
679,678,6322.348083089894
680,679,6329.466647384217
681,680,6335.780325216842
682,681,6342.734490549607
683,682,6351.377600459732
684,683,6356.132310605774
685,684,6361.55711517021
686,685,6371.101268651323
687,686,6372.863947393878
688,687,6382.246579246046
689,688,6391.864633407854
690,689,6396.608522802831
691,690,6400.107849454866
692,691,6410.069178139202
693,692,6411.98308545268
694,693,6415.533665021759
695,694,6424.72105723867
696,695,6447.617500441727
697,696,6451.305817734042
698,697,6482.176606424075
699,698,6482.655139754213
700,699,6511.844230498832
701,700,6515.675577177906
702,701,6537.63912697461
703,702,6545.786228482005
704,703,6562.187460348732
705,704,6572.886947221797
706,705,6586.587724334425
707,706,6596.297826234603
708,707,6609.183767429078
709,708,6614.876512287063
710,709,6627.620005901187
711,710,6628.9936091011
712,711,6636.019254728541
713,712,6637.358143706473
714,713,6637.406745538723
715,714,6638.520831278161
716,715,6639.078934769174
717,716,6652.288605219297
718,717,6672.489560030219
719,718,6691.050899307599
720,719,6706.921357083737
721,720,6720.720350999495
722,721,6733.373542862787
723,722,6744.737757344806
724,723,6754.063780032347
725,724,6761.266754587763
726,725,6767.096644690429
727,726,6771.939709678832
728,727,6775.279267552448
729,728,6776.470588235171
730,729,7532.339093269053
731,730,7535.632480014578
732,731,7585.961410028205
733,732,7645.299124573318
734,733,7720.821416702285
735,734,7804.925458634535
736,735,7889.464601532924
737,736,7966.454380858831
738,737,8029.02310212239
739,738,8072.612247574414
740,739,8096.490817481254
